Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level,major_Arts,major_Business,major_Humanities,major_Medical,major_STEM,use_Copywriting_Drafting,use_Debugging_Troubleshooting,use_Direct_Answer_Generation,use_Ideation,use_Summarizing_Reading,policy_Actively_Encouraged,policy_Allowed_With_Citation,policy_Strict_Ban
0,0.037376372903475195,0.27825000000000005,0,0.5,1,0.2852254036349439,0.7777777777777777,0.2222222222222222,0.2838607594586402,0.12437419054685458,1,0,1,0,0,0,0,1,0,0,0,0,1,0
0,-0.7916940219235374,0.011000000000000001,2,0.75,1,1.6408290338130789,0.3333333333333333,0.1111111111111111,-0.42831006520249365,0.5249315533674457,1,0,1,0,0,0,0,0,0,1,0,0,0,1
3,1.1692558540023175,0.1045,1,0.0,1,-1.130497986965969,0.0,0.2222222222222222,1.0726958655280534,-1.209060188316431,1,0,0,1,0,0,0,0,1,0,0,0,1,0
4,0.5156058953603656,0.0475,0,0.25,0,-0.3663952254635584,0.2222222222222222,0.1111111111111111,0.07000776395133038,-0.8604548142827202,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3,-1.4683157043516275,0.5172500000000001,0,0.25,0,-1.7956940458373571,0.3333333333333333,0.6666666666666665,-1.3624038097297029,0.29378284963451085,2,0,0,0,1,0,0,0,0,1,0,0,1,0
2,-1.543495891288082,0.63,2,0.75,1,-0.16858182020151308,0.3333333333333333,0.3333333333333333,-1.1203060789667112,-0.5043201665117815,2,0,0,0,0,1,0,1,0,0,0,0,1,0
1,0.5928744208228335,0.25925,2,0.75,1,1.0687216362414764,0.3333333333333333,0.0,0.5885004040020708,0.22677231337317122,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,1.0898989900138383,0.41525,0,0.5,0,-0.8318385319624888,0.4444444444444445,0.6666666666666665,0.5965703283608372,0.07317512913369574,2,0,0,1,0,0,0,0,0,0,1,0,1,0
2,1.1379307761121278,0.551,1,0.0,1,-1.9799320213265168,0.5555555555555556,0.8888888888888888,1.064625941169287,-0.21143141813356683,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1,-1.5059057978198553,0.229,2,0.5,0,1.4837419178696893,0.4444444444444445,0.3333333333333333,-0.7208448232077752,1.0933917205282475,2,0,0,0,0,1,0,0,0,1,0,1,0,0
1,-0.12342569359949683,0.6415000000000001,1,0.0,0,-1.9799320213265168,0.4444444444444445,0.3333333333333333,-0.49690442225200754,0.3148648160987526,2,0,1,0,0,0,0,0,0,1,0,0,1,0
2,-2.1699974490918694,0.15125,0,0.25,1,-0.9831076065746411,0.0,0.0,-2.0907144831083686,0.023481922467983505,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1,0.15641166888619468,1.0,0,0.5,1,-1.2934031442405947,0.5555555555555556,0.4444444444444445,-0.004639036367258531,-1.413856433969064,2,0,0,0,0,1,0,1,0,0,0,0,1,0
0,1.033513849811497,0.8795000000000001,2,0.75,1,-0.666994027577451,0.7777777777777777,0.5555555555555556,0.9899791408506982,-1.8272135621429455,2,0,0,0,0,1,0,1,0,0,0,1,0,0
0,1.4699766017481357,0.51,0,0.0,0,1.0279953469228207,0.5555555555555556,0.5555555555555556,1.312776115201354,1.8222254182920314,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1,-0.756192266981323,0.11075,1,1.0,1,1.2005972397495066,0.3333333333333333,0.2222222222222222,-0.5190967142386154,0.5362254639732899,0,0,0,0,0,1,1,0,0,0,0,0,1,0
2,-0.5745068152182242,0.10325000000000001,2,0.75,0,-0.17439986153274958,0.0,0.3333333333333333,-1.0113621001233652,0.754574402352935,1,0,0,0,0,1,0,0,0,0,1,0,1,0
1,0.7766482111119437,0.10025,1,0.5,1,1.3984106450115528,0.0,0.2222222222222222,0.7640212588052401,0.942053318409942,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,1.0752806203317495,0.038000000000000006,1,0.5,0,-0.6223890440379701,0.2222222222222222,0.1111111111111111,1.012171432837306,-2.048574210017483,1,0,0,0,1,0,0,0,0,0,1,0,0,1
1,0.6158461446089717,0.03375,2,0.5,0,1.739735736444101,0.2222222222222222,0.3333333333333333,0.7983184373299971,-0.23401923934525412,1,0,0,0,0,1,1,0,0,0,0,1,0,0
0,-1.7189163274731427,0.24300000000000002,0,0.5,0,-0.18409659708481077,0.5555555555555556,0.6666666666666665,-1.6387987190174516,-0.1850789600532641,2,0,1,0,0,0,0,0,0,0,1,0,1,0
4,-0.23619597400417913,0.0965,0,0.5,1,-0.8938976394956796,0.4444444444444445,0.4444444444444445,0.2778083161895652,-0.33265272530295636,2,1,0,0,0,0,1,0,0,0,0,1,0,0
1,-2.084375569525352,0.255,0,0.25,1,-0.8531713501770232,0.3333333333333333,0.3333333333333333,-1.640816200107143,0.42027464841996026,2,0,0,0,0,1,0,0,1,0,0,0,0,1
0,0.7202630709096035,0.073,1,0.5,1,0.4112829658117376,0.3333333333333333,0.8888888888888888,0.786213550791847,0.11609198943590256,1,0,1,0,0,0,0,0,0,1,0,1,0,0
3,0.872711783308525,0.06899999999999999,0,0.5,0,1.9084589350499637,0.0,0.4444444444444445,1.312776115201354,-0.7128810490330291,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,0.7766482111119437,0.23725000000000002,0,0.25,0,-0.769779424429298,0.4444444444444445,0.4444444444444445,0.4109620681092102,0.02122314034681467,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2,0.4049239534816966,0.0655,0,0.0,0,1.4818025707592777,0.2222222222222222,0.1111111111111111,0.7640212588052401,0.4443683243790942,2,0,1,0,0,0,0,1,0,0,0,0,1,0
0,0.8748001218345374,0.03525,1,0.25,0,0.7603654456859356,0.3333333333333333,0.4444444444444445,1.1211154116806519,0.38338120710753776,0,0,1,0,0,0,0,0,0,1,0,0,1,0
4,-1.748153066837319,0.68125,0,0.5,1,0.17856131256227262,0.5555555555555556,0.4444444444444445,-1.4995925238287315,-0.37481665823143984,2,0,0,0,0,1,0,1,0,0,0,0,1,0
4,0.45713241663201293,0.24175000000000002,0,0.25,0,-0.6340251267004433,0.2222222222222222,0.4444444444444445,-0.1277053828384458,-0.7256808143863187,2,1,0,0,0,0,0,0,0,1,0,1,0,0
3,0.23159185582264927,0.0295,0,0.0,0,1.082297066014362,0.0,0.1111111111111111,0.9274372270702593,0.46168565397472155,2,0,0,1,0,0,0,0,0,0,1,0,0,1
3,-1.8546583316639633,0.06675,1,0.0,0,-0.9229878461518626,0.2222222222222222,0.0,-2.064487228942378,0.4790029835703479,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2,-2.213852558138135,0.10775,1,0.25,0,-1.1828603589470987,0.1111111111111111,0.4444444444444445,-1.9555432500990322,-1.8370016180013435,1,0,0,0,0,1,0,1,0,0,0,0,0,1
4,-1.7022096192650418,0.1385,1,0.25,1,-0.04058491091430722,0.2222222222222222,0.3333333333333333,-1.727567886963882,0.5829069611441111,2,0,1,0,0,0,0,0,0,0,1,0,0,1
2,-2.9426827037165406,0.019500000000000003,2,0.75,1,0.8340606358815993,0.4444444444444445,0.4444444444444445,-2.720168583092147,0.5226727712462769,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1,0.3213904124411915,0.0635,1,0.0,0,-0.36833457257397056,0.3333333333333333,0.6666666666666665,0.07404272613071401,0.3683226596330792,1,0,0,0,0,1,0,0,0,1,0,0,1,0
0,-1.0903264311433423,0.0027500000000000003,2,0.5,0,-0.12591618377244435,0.2222222222222222,0.6666666666666665,-1.235302501079132,-0.3213588146971122,1,0,1,0,0,0,0,0,0,0,1,0,1,0
0,0.6931146700714396,0.24550000000000002,0,0.25,0,-1.9392057320078606,0.2222222222222222,0.5555555555555556,0.25561602420295737,-2.5455062766746077,0,0,0,0,0,1,1,0,0,0,0,0,1,0
2,-2.140760709727693,0.37475,1,0.25,0,0.6381865777299661,0.5555555555555556,0.2222222222222222,-2.1895710565032576,-0.7987147696374416,1,0,1,0,0,0,0,0,1,0,0,1,0,0
1,0.058259758163600996,0.05325,0,0.25,0,1.470166488096804,0.4444444444444445,0.7777777777777777,-0.5352365629561482,-0.49302625590593724,2,0,0,0,0,1,0,1,0,0,0,1,0,0
3,0.42371900021581094,0.45300000000000007,2,0.75,0,-0.8531713501770232,0.5555555555555556,0.4444444444444445,0.2172838834988168,0.8690193631588192,2,0,1,0,0,0,0,0,0,1,0,0,1,0
1,-1.1905666803919484,0.08650000000000001,0,0.5,1,1.347987620140835,0.2222222222222222,0.3333333333333333,-1.037589354289356,-0.17679675894231206,0,0,0,1,0,0,0,0,0,0,1,0,1,0
4,1.0731922818057371,0.0735,0,0.0,1,0.3162549574015393,0.2222222222222222,0.4444444444444445,1.2340943527033814,-1.2241187357908894,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2,-0.5849485078482871,0.0675,2,1.0,0,-0.052220993576780575,0.1111111111111111,0.1111111111111111,0.33429778670092997,-0.7166456859016435,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2,-2.124054001519592,0.656,2,1.0,1,-0.6805694573503364,0.6666666666666665,0.8888888888888888,-2.1492214347094256,0.48427347518640884,2,0,0,1,0,0,1,0,0,0,0,0,0,1
2,1.1066056982219392,0.07750000000000001,0,0.0,1,1.138538132216316,0.3333333333333333,0.0,0.9375246325187171,-1.3664220094245207,0,0,0,0,0,1,0,1,0,0,0,0,0,1
4,0.6200228216609974,0.08725000000000001,2,0.5,1,-0.13367357221409337,0.1111111111111111,0.2222222222222222,0.9193673027114929,1.1167324691136582,2,0,0,0,1,0,0,0,0,1,0,1,0,0
0,0.3109487198111286,0.018750000000000003,0,0.25,0,1.4468943227718578,0.0,0.4444444444444445,0.1285147155523865,-0.8446433394345395,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0,-0.2591676977903183,0.9415,1,0.5,1,-0.7251744408898173,0.5555555555555556,0.6666666666666665,-0.1801598911704278,-1.4914079534625246,1,0,0,0,0,1,1,0,0,0,0,0,1,0
3,0.5928744208228335,0.009,0,0.25,0,0.2600138911995854,0.3333333333333333,0.0,1.302688709752896,1.0896270836596331,0,0,1,0,0,0,0,1,0,0,0,0,1,0
3,-0.6810120800448685,0.08325,1,0.5,0,0.2735893209724706,0.1111111111111111,0.0,-0.49892190334169984,-1.0516983672083415,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2,0.5218709109384037,0.04675000000000001,1,0.5,0,-1.4039459295340904,0.1111111111111111,0.0,0.2838607594586402,-1.5433599422494062,1,0,1,0,0,0,1,0,0,0,0,1,0,0
1,0.37568721411752026,0.08075,0,0.25,0,0.8670295367586068,0.0,0.3333333333333333,0.48964383060718275,-0.992970032057954,1,0,1,0,0,0,0,0,0,1,0,0,1,0
1,0.5594610044066314,0.0425,1,0.75,0,-0.1433703077661542,0.2222222222222222,0.7777777777777777,1.0747133466177459,1.0226165473982936,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1,-0.20069421906196472,0.08725000000000001,1,0.25,0,-1.483459161060991,0.1111111111111111,0.0,-0.743037115194383,1.2756001449691936,0,0,0,0,0,1,0,0,0,0,1,1,0,0
4,1.0898989900138383,0.07625,1,0.25,0,-1.204193177161633,0.3333333333333333,0.8888888888888888,1.312776115201354,1.5534303458729506,2,0,0,0,1,0,0,0,0,0,1,1,0,0
1,0.2838003189729647,0.060250000000000005,0,0.25,0,0.18631870100392128,0.2222222222222222,0.0,0.6288500257959028,1.8222254182920314,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3,0.3109487198111286,0.19225000000000003,2,1.0,0,1.0532068593581791,0.0,0.1111111111111111,1.024276319375456,1.4465146588042963,0,0,1,0,0,0,1,0,0,0,0,0,1,0
3,-1.9173084874443416,0.09100000000000001,0,0.5,0,-1.7084234258688074,0.0,0.4444444444444445,-1.8566866767041441,-0.23477216671897636,1,0,0,1,0,0,0,0,0,1,0,0,1,0
0,1.3258812434532647,0.05275,1,0.25,0,1.485681264980102,0.1111111111111111,0.2222222222222222,1.2119020607167745,0.8660076536639271,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,1.4929483255342748,0.1585,0,0.25,0,0.07965460993124962,0.2222222222222222,0.5555555555555556,0.9032274539939601,-1.5448657969968518,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1,-0.6893654341489189,0.066,1,0.0,0,0.44037317246792085,0.0,0.5555555555555556,-0.8640859805758788,0.06037536378040603,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3,-3.0387462759131214,0.2025,0,0.5,0,-0.27524591127418474,0.3333333333333333,0.2222222222222222,-3.004633416738662,-1.2963997636682894,1,0,0,0,1,0,0,0,0,0,1,0,1,0
1,-0.5682417996401861,0.357,2,0.5,0,0.4791601146761649,0.5555555555555556,0.4444444444444445,-0.6340931363510363,0.8494432514420229,2,1,0,0,0,0,0,0,1,0,0,0,0,1
0,0.3986589379036594,0.43825000000000003,0,0.25,1,0.5315224866572945,0.5555555555555556,1.0,0.7357765235495572,-1.658557830429012,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1,-0.7791639907674612,0.044000000000000004,2,0.5,1,1.4178041161156743,0.1111111111111111,0.1111111111111111,-0.5816386280190551,-0.584883395500133,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0,0.839298366892323,0.021750000000000002,1,1.0,1,0.15528914723732593,0.3333333333333333,0.6666666666666665,0.653059798872202,-0.26112462479927906,1,0,0,0,0,1,0,1,0,0,0,0,0,1
0,-2.2827677294965514,0.26275,0,0.5,0,0.04862505616465459,0.3333333333333333,0.5555555555555556,-2.375179316754884,-0.2016433622751682,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1,0.44042570842391193,0.533,0,0.25,1,0.6226718008466685,0.5555555555555556,0.5555555555555556,0.9576994434156326,-0.8250672277177432,1,0,1,0,0,0,0,1,0,0,0,0,1,0
0,0.15223499183416897,0.20375000000000001,1,0.5,1,1.315018719263827,0.3333333333333333,0.5555555555555556,0.07000776395133038,-1.038898601855052,1,0,0,0,0,1,0,1,0,0,0,1,0,0
3,1.4052381074417442,0.020250000000000004,0,0.25,1,0.17468261834144794,0.3333333333333333,0.4444444444444445,1.312776115201354,0.9879818882070399,1,0,0,0,0,1,0,1,0,0,0,1,0,0
1,0.041553049955499986,0.24325000000000002,0,0.0,0,-0.02507013403100953,0.3333333333333333,0.3333333333333333,0.1507070075389943,0.9330181899252666,0,0,1,0,0,0,0,0,0,1,0,0,1,0
3,1.244436040938772,0.03975000000000001,0,0.25,1,1.7164635711191545,0.3333333333333333,0.5555555555555556,1.312776115201354,-1.3408224787179412,1,0,0,0,0,1,0,0,1,0,0,1,0,0
2,-1.6458244790627006,0.15075000000000002,2,0.75,1,-0.0657964233496661,0.1111111111111111,0.6666666666666665,-1.663008492093751,-0.1609852840941313,1,0,0,0,0,1,0,0,0,0,1,0,1,0
4,0.0687014507936639,0.24025,2,0.5,1,-1.0025010776787633,0.3333333333333333,0.6666666666666665,0.19912655369159266,0.7071399778083917,1,0,1,0,0,0,0,1,0,0,0,0,1,0
0,0.4675741092620759,0.41700000000000004,2,0.75,1,0.434555131136684,0.4444444444444445,0.5555555555555556,0.3928047383019861,-1.1864723671047435,1,0,1,0,0,0,0,0,0,0,1,0,1,0
0,-1.6353827864326378,0.15300000000000002,2,1.0,1,-0.0056766629268875015,0.5555555555555556,0.0,-1.4047709126132262,1.260541597494736,0,0,1,0,0,0,0,0,0,1,0,0,1,0
4,1.2423477024127596,0.10625000000000001,0,0.25,1,-1.9236909551245627,0.3333333333333333,0.6666666666666665,1.1170804495012692,0.9962640893179919,1,0,0,0,0,1,0,0,1,0,0,0,1,0
3,1.3968847533376936,0.14375000000000002,2,1.0,1,-0.15112769620780322,0.2222222222222222,0.5555555555555556,1.312776115201354,0.15449128549577062,0,0,1,0,0,0,0,0,0,0,1,0,1,0
0,-0.10045396981335863,0.04775,1,0.25,1,-1.50867067349635,0.3333333333333333,0.5555555555555556,-0.8338237642305046,-1.026098836501762,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,-0.6538636792067036,0.10675,1,0.5,0,-1.9799320213265168,0.4444444444444445,0.0,-0.7914566613469813,0.10479807883005837,2,0,0,1,0,0,1,0,0,0,0,1,0,0
4,0.7975315963720704,0.19725,0,0.25,0,2.3351152993406497,0.1111111111111111,0.1111111111111111,1.312776115201354,1.7168155859708227,2,0,1,0,0,0,0,0,0,1,0,0,0,1
0,-0.9650261195825848,0.06725,0,0.0,0,0.6730948257173859,0.1111111111111111,0.2222222222222222,-0.9306628565357014,0.7756563688171768,0,0,1,0,0,0,0,0,0,1,0,0,1,0
4,0.13761662215208129,0.09625,1,0.5,1,1.9336704474853221,0.3333333333333333,0.5555555555555556,0.19105662933282624,-0.6134946357016035,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4,0.4007472764296718,0.589,2,0.5,1,-1.8383596822664254,0.6666666666666665,0.8888888888888888,0.5521857443876226,0.256136480948365,2,0,1,0,0,0,0,0,0,1,0,1,0,0
1,0.5135175568343532,0.0045,0,0.5,0,1.6117388271568953,0.0,0.0,0.4412242844545844,-0.04202275904591058,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3,-0.1756341567498132,0.5355000000000001,2,0.75,0,-0.11040140688914665,0.2222222222222222,0.3333333333333333,-0.6340931363510363,-0.8898189818579145,2,0,0,0,0,1,0,0,0,0,1,0,0,1
2,-0.21948926579607814,0.29525,0,0.5,0,1.0338133882540568,0.1111111111111111,0.2222222222222222,-0.4041002921261945,-0.4305332838869353,2,0,0,1,0,0,0,0,0,0,1,0,1,0
3,0.8748001218345374,0.11499999999999999,0,0.5,0,1.7668865959898723,0.2222222222222222,0.4444444444444445,0.977874254312549,0.08446903973953993,1,0,0,0,0,1,0,0,0,1,0,0,1,0
1,0.3986589379036594,0.0955,0,0.5,1,-0.18021790286398645,0.0,0.0,0.05790287741318123,1.130285161840671,1,0,0,0,0,1,1,0,0,0,0,1,0,0
0,-2.54381004524813,0.23325,2,0.75,0,-1.9799320213265168,0.1111111111111111,0.5555555555555556,-2.9925285302005125,-2.0086690592101686,0,0,0,0,1,0,0,0,0,0,1,1,0,0
3,0.1647650229902452,0.37625000000000003,0,0.5,0,-1.3961885410924417,0.4444444444444445,0.6666666666666665,0.00948333126058288,-1.2444477748814078,1,0,0,1,0,0,0,0,0,0,1,1,0,0
0,0.04364138848151238,0.009750000000000002,0,0.5,0,2.015123026122635,0.0,0.2222222222222222,0.5925353661814536,0.3683226596330792,0,0,0,0,1,0,0,0,0,0,1,0,1,0
4,-0.7916940219235374,0.1575,1,0.0,0,-0.4362117214383978,0.0,0.0,-0.6401455796201112,-0.7475157082242827,1,0,1,0,0,0,0,0,0,1,0,1,0,0
1,0.3005070271810657,0.056999999999999995,0,0.0,1,-1.0257732430037096,0.0,0.1111111111111111,0.5985878094505286,0.41876879367251474,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0,1.0585739121236486,0.03175,1,1.0,0,-0.04640295224554373,0.3333333333333333,0.2222222222222222,0.4492942088133508,-0.274677317526291,2,0,1,0,0,0,0,0,0,1,0,0,1,0
1,1.2966445040890875,0.13525,0,0.0,0,-0.9792289123538167,0.2222222222222222,0.6666666666666665,0.5259584902216311,-1.0983798643791622,0,0,1,0,0,0,0,0,0,1,0,0,1,0
4,0.966687016979093,0.019000000000000003,2,1.0,0,0.6847309083798592,0.1111111111111111,0.0,1.312776115201354,1.0188519105296792,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1,0.36106884443543164,0.20425000000000001,2,0.5,0,1.1016905371184844,0.2222222222222222,0.4444444444444445,0.5885004040020708,0.9864760334595943,2,0,0,0,0,1,0,0,1,0,0,0,1,0
4,-0.027362121402916467,0.006500000000000001,0,0.5,1,1.2277480992952776,0.0,0.4444444444444445,-0.28305142674469863,0.42027464841996026,1,0,1,0,0,0,0,0,0,1,0,0,1,0
0,0.3025953657070781,0.219,1,0.5,1,1.0338133882540568,0.1111111111111111,0.2222222222222222,0.5945528472711459,1.8222254182920314,1,0,0,0,0,1,1,0,0,0,0,0,0,1
2,1.4845949714302245,0.09925,2,0.75,0,2.459233514407031,0.0,0.3333333333333333,1.312776115201354,1.8222254182920314,1,0,0,0,0,1,0,0,1,0,0,0,1,0
4,0.42789567726783573,0.382,0,0.25,0,0.868968883869019,0.5555555555555556,0.6666666666666665,0.5521857443876226,0.2380662239790143,1,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0.49054583304821403,0.19375,0,0.0,0,0.7176998092568668,0.2222222222222222,0.3333333333333333,0.25158106202357466,-0.0661164350050434,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,0.8539167365744116,0.14925,0,0.0,1,-0.015373398478948343,0.1111111111111111,0.1111111111111111,0.3363152677906213,0.49556738579225196,0,0,0,0,1,0,0,0,0,0,1,0,1,0
4,0.762029841429856,0.242,0,0.25,1,1.181203768645385,0.5555555555555556,0.2222222222222222,0.7156017126526417,0.7696329498273936,2,0,0,0,1,0,0,0,0,0,1,1,0,0
2,0.2524752410827751,0.04050000000000001,2,0.5,0,-0.5002101760820008,0.4444444444444445,0.1111111111111111,0.34438519214938773,-0.13915039025616624,1,0,0,0,1,0,0,0,0,0,1,1,0,0
3,-0.9545844269525219,0.01675,0,0.25,0,-0.80662701952713,0.2222222222222222,0.4444444444444445,-0.7188273421180837,0.8690193631588192,1,0,0,1,0,0,1,0,0,0,0,0,0,1
3,0.9249202464588404,0.553,1,0.25,0,-0.18603594419522293,0.6666666666666665,1.0,0.5763955174639208,1.6641106698102193,1,0,0,0,0,1,0,0,0,1,0,0,1,0
2,-0.7018954653049942,0.49375,0,0.25,1,-1.5571543512566552,0.5555555555555556,0.0,-1.999927834072247,-0.8175379539805145,2,0,0,0,1,0,0,0,1,0,0,0,1,0
3,0.728616425013654,0.22725,0,0.5,1,0.37055667649308105,0.1111111111111111,0.4444444444444445,0.7983184373299971,-0.23477216671897636,2,0,0,1,0,0,1,0,0,0,0,0,0,1
2,-1.7418880512592818,0.36975,2,0.5,1,-0.2190048450722305,0.1111111111111111,0.1111111111111111,-0.7268972664768502,1.8222254182920314,1,0,0,0,1,0,0,1,0,0,0,0,1,0
3,1.6057186059389563,0.19725,1,0.75,0,1.8095522324189406,0.5555555555555556,0.3333333333333333,1.312776115201354,0.17406739721256684,1,0,0,0,1,0,0,0,0,0,1,0,0,1
0,1.371824691025542,0.14350000000000002,0,0.0,1,0.6614587430549125,0.3333333333333333,0.2222222222222222,0.9153323405321093,-0.6315648926709542,0,1,0,0,0,0,1,0,0,0,0,0,1,0
4,-0.27169772894639355,0.31875000000000003,2,0.5,1,1.98409347235604,0.5555555555555556,0.2222222222222222,0.31815793798339714,0.4880381120550232,2,0,0,0,0,1,0,0,0,1,0,0,1,0
3,0.3882172452735956,0.22799999999999998,2,0.75,1,0.31431561029112715,0.4444444444444445,0.2222222222222222,0.7478814100877074,0.5776364695280501,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1,-1.0402063065190392,0.03575,0,0.5,0,-0.10070467133708581,0.2222222222222222,0.1111111111111111,-1.6791483408112835,-0.2987709934854249,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2,1.5284500804764893,0.29725,1,0.5,1,-0.4400904156592225,0.3333333333333333,0.2222222222222222,1.312776115201354,-0.8830426354944086,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1,-2.2493543130803495,0.6432500000000001,0,0.25,0,1.5380436369612316,0.6666666666666665,0.5555555555555556,-2.0886970020186775,-1.228636300033227,2,0,0,0,0,1,1,0,0,0,0,0,1,0
3,-0.8522558391779034,0.19825,1,0.25,1,-1.8441777235976624,0.0,0.0,-0.49690442225200754,-0.9553236633718081,0,0,1,0,0,0,0,0,0,1,0,0,0,1
4,0.037376372903475195,0.0845,2,0.5,1,0.2444991143162877,0.0,0.1111111111111111,0.5784129985536131,0.4390978327630332,2,0,0,0,1,0,0,0,1,0,0,0,0,1
0,0.5636376814586562,0.05425,2,0.5,0,1.315018719263827,0.0,0.1111111111111111,0.6449898745134356,1.0248753295194624,0,0,1,0,0,0,0,0,0,0,1,0,1,0
4,-1.537230875710044,0.193,2,0.5,0,-0.8938976394956796,0.1111111111111111,0.1111111111111111,-1.600466578313311,0.047575598427117394,2,0,1,0,0,0,1,0,0,0,0,0,1,0
0,-1.0631780303051783,0.0185,2,0.5,1,0.6498226603924395,0.1111111111111111,0.2222222222222222,-0.4383974706509514,0.6589526258901249,1,0,0,0,0,1,0,1,0,0,0,0,1,0
2,0.20444345498448535,0.52025,2,0.5,1,0.06607918015836445,0.4444444444444445,0.3333333333333333,0.6086752148989863,0.9029010949763506,1,0,1,0,0,0,0,0,0,1,0,0,1,0
2,0.7515881487997922,0.1255,1,0.25,0,-0.21706549796181832,0.0,0.2222222222222222,1.070678384438362,-0.29124171974819507,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1,1.4177681385978202,0.46075,1,0.5,1,-0.7949909368646567,0.2222222222222222,0.2222222222222222,1.312776115201354,0.8652547262902048,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2,-0.20069421906196472,0.56825,0,0.5,1,-0.03864556380389505,0.6666666666666665,0.5555555555555556,-0.13174034501782944,-0.5510016636826015,2,0,1,0,0,0,0,0,0,0,1,0,1,0
3,-0.4304114569233532,0.04050000000000001,1,0.5,1,0.09710873392495983,0.3333333333333333,0.1111111111111111,-0.27901646456531587,0.48201469306524,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,0.3067720427591038,0.2665,0,0.0,0,-0.8880795981644428,0.2222222222222222,0.1111111111111111,0.04176302869564845,1.056498279215825,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,-0.48888493565170676,0.30550000000000005,1,0.0,0,0.023413543729295713,0.4444444444444445,0.2222222222222222,-0.8055790289748218,-0.7655859651936334,1,0,1,0,0,0,0,0,0,1,0,0,1,0
2,0.3255670894932172,0.58925,1,0.75,1,1.9142769763811998,0.5555555555555556,0.6666666666666665,0.43920680336489304,1.0120755641661727,1,0,1,0,0,0,1,0,0,0,0,0,1,0
3,0.6805846389153634,0.08650000000000001,1,0.5,1,-0.29657872948871894,0.0,0.2222222222222222,1.006118989568231,-0.5065789486329503,1,0,0,1,0,0,1,0,0,0,0,1,0,0
4,-1.1843016648139104,0.021500000000000002,0,0.0,1,-0.44784780410087116,0.0,0.0,-0.9306628565357014,0.3419702015527775,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,-0.323906192096709,0.23550000000000001,0,0.0,1,-0.1433703077661542,0.4444444444444445,0.6666666666666665,-0.1781424100807355,0.29528870438195637,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4,-0.8564325162299281,0.0325,0,0.25,1,0.1649858827893871,0.4444444444444445,0.3333333333333333,-0.7147923799387002,-0.1986316527802771,2,1,0,0,0,0,0,1,0,0,0,1,0,0
2,0.9813053866611816,0.09875,0,0.25,0,-1.9450237733390972,0.2222222222222222,0.8888888888888888,1.0363812059136053,-0.9711351382199894,2,1,0,0,0,0,1,0,0,0,0,0,0,1
1,-0.7081604808830323,0.53275,0,0.5,0,-0.14530965487656639,0.7777777777777777,0.7777777777777777,-0.9972397324955239,-1.6743693052771933,1,0,0,0,1,0,0,0,0,0,1,0,0,1
